locality_pid,gnaf_locality_pid,date_created,date_retired,locality_name,postcode,locality_class
VIC1810,250185553,27/4/12,,MOUNT WALLACE,3342,GAZETTED LOCALITY
VIC1811,250185554,27/4/12,,MOUNT WAVERLEY,3149,GAZETTED LOCALITY
VIC1812,250190373,27/4/15,,MOUNTAIN BAY,3723,GAZETTED LOCALITY
VIC1813,250185555,27/4/12,,MOUNTAIN VIEW,3988,GAZETTED LOCALITY
VIC1814,250185556,27/4/12,,MOUTAJUP,3294,GAZETTED LOCALITY
VIC1815,250185557,27/4/12,,MOYARRA,3951,GAZETTED LOCALITY
VIC1816,250185558,12/5/18,,MOYHU,3732,GAZETTED LOCALITY
VIC1817,250178661,27/4/12,,MOYREISK,3477,GAZETTED LOCALITY
VIC1818,250185559,27/4/12,,MOYSTON,3377,GAZETTED LOCALITY
VIC1819,250178663,27/4/12,,MUCKATAH,3644,GAZETTED LOCALITY
VIC1820,250185560,12/5/18,,MUCKLEFORD,3451,GAZETTED LOCALITY
VIC1821,250185561,27/4/12,,MUCKLEFORD SOUTH,3462,GAZETTED LOCALITY
VIC1822,250190779,27/4/12,,MUDGEGONGA,3737,GAZETTED LOCALITY
VIC1823,250185563,27/4/15,,MULGRAVE,3170,GAZETTED LOCALITY
VIC1824,250185564,27/4/12,,MUMBANNAR,3304,GAZETTED LOCALITY
VIC1825,250178669,27/4/12,,MUNDOONA,3635,GAZETTED LOCALITY
VIC1826,250185565,27/4/12,,MUNRO,3862,GAZETTED LOCALITY
VIC1827,250185566,12/5/18,,MUNTHAM,3315,GAZETTED LOCALITY
VIC1828,250185567,25/1/16,,MURCHISON,3610,GAZETTED LOCALITY
VIC1829,250185568,27/4/12,,MURCHISON EAST,3610,GAZETTED LOCALITY
VIC1830,250185569,27/4/12,,MURCHISON NORTH,3610,GAZETTED LOCALITY
VIC1831,250185570,29/10/12,,MURGHEBOLUC,3218,GAZETTED LOCALITY
VIC1832,250185571,27/4/12,,MURMUNGEE,3747,GAZETTED LOCALITY
VIC1833,250178677,27/4/12,,MURNUNGIN,3544,GAZETTED LOCALITY
VIC1834,250185572,27/4/12,,MURPHYS CREEK,3551,GAZETTED LOCALITY
VIC1835,250178679,27/4/12,,MURRA WARRA,3401,GAZETTED LOCALITY
VIC1836,250185573,29/10/12,,MURRABIT,3579,GAZETTED LOCALITY
VIC1837,250178681,29/10/12,,MURRABIT WEST,3579,GAZETTED LOCALITY
VIC1838,250185574,25/1/16,,MURRAWEE,3586,GAZETTED LOCALITY
VIC1839,250178683,3/8/18,,MURRAY-SUNSET,3490,GAZETTED LOCALITY
VIC1840,250185575,29/10/12,,MURRAYDALE,3586,GAZETTED LOCALITY
VIC1841,250185576,27/4/12,,MURRAYVILLE,3512,GAZETTED LOCALITY
VIC1842,250178686,27/4/12,,MURRINDAL,3885,GAZETTED LOCALITY
VIC1843,250185577,3/8/18,,MURRINDINDI,3717,GAZETTED LOCALITY
VIC1844,250185578,3/8/18,,MURROON,3243,GAZETTED LOCALITY
VIC1845,250185579,27/4/12,,MURRUMBEENA,3163,GAZETTED LOCALITY
VIC1846,250185580,27/4/12,,MURTOA,3390,GAZETTED LOCALITY
VIC1847,250185581,27/4/12,,MUSK,3461,GAZETTED LOCALITY
VIC1848,250185582,27/4/12,,MUSK VALE,3461,GAZETTED LOCALITY
VIC1849,250185583,27/4/12,,MUSKERRY,3557,GAZETTED LOCALITY
250191241,250191241,2/8/14,,MYALL,,TOPOGRAPHIC LOCALITY
VIC2981,250185585,29/10/12,,MYALL,3579,GAZETTED LOCALITY
VIC2982,250178696,27/4/12,,MYALL,3533,GAZETTED LOCALITY
VIC1852,250178697,27/4/12,,MYAMYN,3304,GAZETTED LOCALITY
VIC1853,250185586,27/4/12,,MYERS FLAT,3556,GAZETTED LOCALITY
VIC1854,250185587,9/11/15,,MYOLA,3551,GAZETTED LOCALITY
VIC1855,250185589,3/2/18,,MYRNIONG,3341,GAZETTED LOCALITY
VIC1856,250185590,27/4/12,,MYRRHEE,3732,GAZETTED LOCALITY
VIC1857,250185591,3/2/18,,MYRTLE CREEK,3551,GAZETTED LOCALITY
VIC1858,250178704,5/5/16,,MYRTLEBANK,3851,GAZETTED LOCALITY
VIC1859,250185592,9/11/15,,MYRTLEFORD,3737,GAZETTED LOCALITY
VIC1860,250185593,27/4/12,,MYSIA,3518,GAZETTED LOCALITY
VIC1861,250178707,8/8/16,,MYSTIC PARK,3579,GAZETTED LOCALITY
VIC1862,250178708,29/10/12,,MYWEE,3641,GAZETTED LOCALITY
VIC1863,250185594,27/4/12,,NAGAMBIE,3608,GAZETTED LOCALITY
VIC1864,250185595,27/4/12,,NALANGIL,3249,GAZETTED LOCALITY
VIC1865,250185596,27/4/12,,NALINGA,3646,GAZETTED LOCALITY
VIC1866,250178712,3/8/18,,NAMBROK,3847,GAZETTED LOCALITY
VIC1867,250185597,8/11/16,,NANDALY,3533,GAZETTED LOCALITY
VIC1868,250185598,27/4/12,,NANGANA,3781,GAZETTED LOCALITY
VIC1869,250178715,27/4/12,,NANGEELA,3312,GAZETTED LOCALITY
VIC1870,250178716,29/10/12,,NANGILOC,3494,GAZETTED LOCALITY
VIC1871,250185599,30/4/13,,NANNEELLA,3561,GAZETTED LOCALITY
VIC1872,,3/8/18,,NAP NAP MARRA,,GAZETTED LOCALITY
VIC1873,250185600,26/7/12,,NAPOLEONS,3352,GAZETTED LOCALITY
VIC1874,250185601,9/8/17,,NAR NAR GOON,3812,GAZETTED LOCALITY
VIC1875,250185602,27/4/12,,NAR NAR GOON NORTH,3812,GAZETTED LOCALITY
VIC1876,250185603,27/4/12,,NARBETHONG,3778,GAZETTED LOCALITY
VIC1877,250185604,27/4/12,,NAREEB,3293,GAZETTED LOCALITY
VIC1878,250185605,27/4/12,,NAREEN,3315,GAZETTED LOCALITY
VIC1879,250178724,27/4/12,,NAREEWILLOCK,3525,GAZETTED LOCALITY
VIC1880,250178725,27/4/12,,NARIEL VALLEY,3707,GAZETTED LOCALITY
VIC1881,250178726,27/4/12,,NARING,3636,GAZETTED LOCALITY
VIC1882,250185606,27/4/12,,NARINGAL,3277,GAZETTED LOCALITY
VIC1883,250185607,27/4/12,,NARINGAL EAST,3277,GAZETTED LOCALITY
VIC1884,250185608,27/4/12,,NAROGHID,3266,GAZETTED LOCALITY
VIC1885,250185609,27/4/12,,NARRACAN,3824,GAZETTED LOCALITY
VIC1886,250178731,27/4/12,,NARRAPORT,3483,GAZETTED LOCALITY
VIC1887,250185610,27/4/12,,NARRAPUMELAP SOUTH,3293,GAZETTED LOCALITY
VIC1888,250178732,2/5/17,,NARRAWONG,3285,GAZETTED LOCALITY
VIC1889,250185611,2/8/14,,NARRE WARREN,3805,GAZETTED LOCALITY
VIC1890,250185612,27/4/12,,NARRE WARREN EAST,3804,GAZETTED LOCALITY
VIC1891,250185613,2/8/14,,NARRE WARREN NORTH,3804,GAZETTED LOCALITY
VIC1892,250185614,27/4/12,,NARRE WARREN SOUTH,3805,GAZETTED LOCALITY
VIC1893,250178737,29/10/12,,NARRUNG,3597,GAZETTED LOCALITY
VIC1894,250185615,27/4/12,,NATHALIA,3638,GAZETTED LOCALITY
VIC1895,250185616,27/4/12,,NATIMUK,3409,GAZETTED LOCALITY
VIC1896,250185617,1/11/17,,NATTE YALLOCK,3465,GAZETTED LOCALITY
VIC1897,250185618,29/10/12,,NATYA,3597,GAZETTED LOCALITY
VIC1898,250185619,27/4/12,,NAVARRE,3384,GAZETTED LOCALITY
VIC1899,250185620,27/4/12,,NAVIGATORS,3352,GAZETTED LOCALITY
VIC1900,250185621,5/8/13,,NAYOOK,3832,GAZETTED LOCALITY
VIC1901,250178745,29/10/12,,NEDS CORNER,3496,GAZETTED LOCALITY
VIC1902,250185622,27/4/12,,NEEREMAN,3463,GAZETTED LOCALITY
VIC1903,250185623,12/5/18,,NEERIM,3831,GAZETTED LOCALITY
VIC1904,250185624,27/4/12,,NEERIM EAST,3831,GAZETTED LOCALITY
VIC1905,250185625,27/4/12,,NEERIM JUNCTION,3832,GAZETTED LOCALITY
VIC1906,250185626,27/4/12,,NEERIM NORTH,3832,GAZETTED LOCALITY
VIC1907,250185627,12/5/18,,NEERIM SOUTH,3831,GAZETTED LOCALITY
VIC1908,250185628,27/4/12,,NEILBOROUGH,3570,GAZETTED LOCALITY
VIC1909,,3/8/18,,NELSE,,GAZETTED LOCALITY
VIC1910,250185629,27/4/12,,NELSON,3292,GAZETTED LOCALITY
VIC1911,250185630,27/4/12,,NERRENA,3953,GAZETTED LOCALITY
VIC1912,250185631,27/4/12,,NERRIN NERRIN,3351,GAZETTED LOCALITY
VIC1913,250185632,27/4/12,,NERRINA,3350,GAZETTED LOCALITY
VIC1914,250185633,27/4/12,,NERRING,3373,GAZETTED LOCALITY
VIC1915,250185634,27/4/12,,NETHERBY,3418,GAZETTED LOCALITY
VIC1916,250185635,27/4/12,,NEUARPURR,3413,GAZETTED LOCALITY
VIC1917,250185636,27/4/12,,NEW GISBORNE,3438,GAZETTED LOCALITY
VIC1918,250185637,8/8/16,,NEWBOROUGH,3825,GAZETTED LOCALITY
VIC1919,250185638,27/4/12,,NEWBRIDGE,3551,GAZETTED LOCALITY
VIC1920,250185639,1/11/17,,NEWBURY,3458,GAZETTED LOCALITY
VIC1921,250185640,8/11/16,,NEWCOMB,3219,GAZETTED LOCALITY
VIC1922,250185641,5/5/16,,NEWFIELD,3268,GAZETTED LOCALITY
VIC1923,250185642,27/4/12,,NEWHAM,3442,GAZETTED LOCALITY
VIC1924,250185643,27/4/12,,NEWHAVEN,3925,GAZETTED LOCALITY
VIC1925,250185644,27/4/12,,NEWINGTON,3350,GAZETTED LOCALITY
VIC1926,250185645,26/7/12,,NEWLANDS ARM,3875,GAZETTED LOCALITY
VIC1927,250185646,12/5/18,,NEWLYN,3364,GAZETTED LOCALITY
VIC1928,250185647,12/5/18,,NEWLYN NORTH,3364,GAZETTED LOCALITY
VIC1929,250185648,2/8/14,,NEWMERELLA,3886,GAZETTED LOCALITY
VIC1930,250185649,31/10/13,,NEWPORT,3015,GAZETTED LOCALITY
VIC1931,250178774,9/8/17,,NEWRY,3859,GAZETTED LOCALITY
VIC1932,250185650,27/4/12,,NEWSTEAD,3462,GAZETTED LOCALITY
VIC2962,250185651,29/10/12,,NEWTOWN,3220,GAZETTED LOCALITY
VIC2968,250190836,9/8/17,,NEWTOWN,3351,GAZETTED LOCALITY
VIC1935,250185652,27/4/12,,NHILL,3418,GAZETTED LOCALITY
VIC1936,250178778,29/10/12,,NICHOLS POINT,3501,GAZETTED LOCALITY
VIC1937,250185653,25/1/16,,NICHOLSON,3882,GAZETTED LOCALITY
VIC1938,250185654,27/4/12,,NIDDRIE,3042,GAZETTED LOCALITY
VIC1939,250185655,27/4/12,,NILMA,3821,GAZETTED LOCALITY
VIC1940,250185656,27/4/12,,NILMA NORTH,3821,GAZETTED LOCALITY
VIC1941,250178783,9/8/17,,NINDA,3533,GAZETTED LOCALITY
VIC1942,250178784,27/4/12,,NINE MILE,3518,GAZETTED LOCALITY
VIC1943,250185657,9/8/17,,NINTINGBOOL,3351,GAZETTED LOCALITY
VIC1944,250178786,27/4/12,,NINYEUNOOK,3527,GAZETTED LOCALITY
VIC1945,250185658,27/4/12,,NIRRANDA,3268,GAZETTED LOCALITY
VIC1946,250185659,27/4/12,,NIRRANDA EAST,3268,GAZETTED LOCALITY
VIC1947,250185660,27/4/12,,NIRRANDA SOUTH,3268,GAZETTED LOCALITY
VIC1948,250185661,2/5/17,,NOBLE PARK,3174,GAZETTED LOCALITY
VIC1949,250185662,27/4/12,,NOBLE PARK NORTH,3174,GAZETTED LOCALITY
VIC1950,250185663,27/4/12,,NOOJEE,3833,GAZETTED LOCALITY
VIC1951,250185664,1/11/17,,NOORAT,3265,GAZETTED LOCALITY
VIC1952,250185665,27/4/12,,NOORAT EAST,3265,GAZETTED LOCALITY
VIC1953,250185666,27/4/12,,NOORINBEE,3890,GAZETTED LOCALITY
VIC1954,250178796,27/4/12,,NOORINBEE NORTH,3890,GAZETTED LOCALITY
VIC1955,250178797,27/4/12,,NORADJUHA,3409,GAZETTED LOCALITY
VIC1956,250185667,27/4/12,,NORLANE,3214,GAZETTED LOCALITY
VIC1957,250178799,27/4/12,,NORMANVILLE,3579,GAZETTED LOCALITY
VIC1958,250185668,29/10/12,,NORONG,3682,GAZETTED LOCALITY
VIC1959,250185669,27/4/12,,NORTH BENDIGO,3550,GAZETTED LOCALITY
VIC1960,250185670,27/4/12,,NORTH BLACKWOOD,3458,GAZETTED LOCALITY
VIC1961,250185671,31/10/13,,NORTH GEELONG,3215,GAZETTED LOCALITY
VIC1962,250185672,27/4/12,,NORTH MELBOURNE,3051,GAZETTED LOCALITY
VIC1963,250185673,27/4/12,,NORTH SHORE,3214,GAZETTED LOCALITY
VIC1964,250185674,27/4/12,,NORTH WANGARATTA,3678,GAZETTED LOCALITY
VIC1965,250185675,27/4/12,,NORTH WARRANDYTE,3113,GAZETTED LOCALITY
VIC1966,250185676,27/4/12,,NORTH WONTHAGGI,3995,GAZETTED LOCALITY
VIC1967,250185677,9/8/17,,NORTHCOTE,3070,GAZETTED LOCALITY
VIC1968,250185678,27/4/12,,NORTHWOOD,3660,GAZETTED LOCALITY
VIC1969,250178811,27/4/12,,NORVAL,3377,GAZETTED LOCALITY
VIC1970,250185679,27/4/12,,NOTTING HILL,3168,GAZETTED LOCALITY
VIC1971,250185680,5/5/16,,NOWA NOWA,3887,GAZETTED LOCALITY
VIC1972,250185681,3/8/18,,NOWHERE CREEK,3469,GAZETTED LOCALITY
VIC1973,250178815,27/4/12,,NOWIE,3585,GAZETTED LOCALITY
VIC1974,250178816,27/4/12,,NUG NUG,3737,GAZETTED LOCALITY
VIC1975,250185682,27/4/12,,NUGGETTY,3463,GAZETTED LOCALITY
VIC1976,250185683,27/4/12,,NULLA VALE,3435,GAZETTED LOCALITY
VIC1977,250185684,27/4/12,,NULLAWARRE,3268,GAZETTED LOCALITY
VIC1978,250190925,27/4/12,,NULLAWARRE NORTH,3268,GAZETTED LOCALITY
VIC1979,250185686,3/8/18,,NULLAWIL,3529,GAZETTED LOCALITY
VIC1980,250185687,27/4/12,,NUMURKAH,3636,GAZETTED LOCALITY
VIC1981,250185688,27/4/12,,NUNAWADING,3131,GAZETTED LOCALITY
VIC1982,250185689,27/4/12,,NUNGURNER,3909,GAZETTED LOCALITY
VIC1983,500223537,11/8/17,,NUNNIONG,3896,GAZETTED LOCALITY
VIC1984,250185690,27/4/12,,NURCOUNG,3401,GAZETTED LOCALITY
VIC1985,250178825,27/4/12,,NURRABIEL,3401,GAZETTED LOCALITY
VIC1986,250179895,27/4/12,,NURRAN,3888,GAZETTED LOCALITY
VIC1987,250185691,27/4/12,,NUTFIELD,3099,GAZETTED LOCALITY
VIC1988,250185692,29/10/12,,NYAH,3594,GAZETTED LOCALITY
VIC1989,250185693,27/4/12,,NYAH WEST,3595,GAZETTED LOCALITY
VIC1990,250178829,27/4/12,,NYARRIN,3533,GAZETTED LOCALITY
VIC1991,250185694,27/4/12,,NYERIMILANG,3909,GAZETTED LOCALITY
VIC1992,250185695,3/2/18,,NYORA,3987,GAZETTED LOCALITY
VIC1993,250185696,27/4/12,,NYRRABY,3585,GAZETTED LOCALITY
VIC1994,250185697,2/5/17,,OAK PARK,3046,GAZETTED LOCALITY
VIC1995,250185698,27/4/12,,OAKLANDS JUNCTION,3063,GAZETTED LOCALITY
VIC1996,250185699,27/4/12,,OAKLEIGH,3166,GAZETTED LOCALITY
VIC1997,250185700,27/4/12,,OAKLEIGH EAST,3166,GAZETTED LOCALITY
VIC1998,250185701,27/4/12,,OAKLEIGH SOUTH,3167,GAZETTED LOCALITY
VIC1999,250178838,27/4/12,,OAKVALE,3540,GAZETTED LOCALITY
VIC2000,250185702,27/4/12,,OCEAN GRANGE,3880,GAZETTED LOCALITY
VIC2001,250185703,2/2/17,,OCEAN GROVE,3226,GAZETTED LOCALITY
VIC2002,250185704,12/5/18,,OFFICER,3809,GAZETTED LOCALITY
VIC2003,250185705,5/5/16,,OFFICER SOUTH,3809,GAZETTED LOCALITY
VIC2004,250190953,8/8/16,,OLD TALLANGATTA,3701,GAZETTED LOCALITY
VIC2005,250185706,27/4/12,,OLINDA,3788,GAZETTED LOCALITY
VIC2006,250185707,2/2/17,,OMBERSLEY,3241,GAZETTED LOCALITY
VIC2007,250185708,27/4/12,,OMEO,3898,GAZETTED LOCALITY
VIC2008,250178846,27/4/12,,OMEO VALLEY,3898,GAZETTED LOCALITY
VIC2009,250185709,9/8/17,,ONDIT,3249,GAZETTED LOCALITY
VIC2010,250185710,27/4/12,,ORBOST,3888,GAZETTED LOCALITY
VIC2011,250185711,27/4/12,,ORFORD,3284,GAZETTED LOCALITY
VIC2012,250185712,31/1/14,,ORMOND,3204,GAZETTED LOCALITY
VIC2013,250185713,27/4/12,,ORRVALE,3631,GAZETTED LOCALITY
VIC2014,250190497,27/4/12,,OSBORNES FLAT,3691,GAZETTED LOCALITY
VIC2015,250185714,9/8/17,,OUTTRIM,3951,GAZETTED LOCALITY
VIC2016,250185715,12/5/18,,OUYEN,3490,GAZETTED LOCALITY
VIC2017,250178854,9/11/15,,OVENS,3738,GAZETTED LOCALITY
VIC2018,250185716,27/4/12,,OXLEY,3678,GAZETTED LOCALITY
VIC2019,250185717,27/4/12,,OXLEY FLATS,3678,GAZETTED LOCALITY
VIC2020,250185718,27/4/12,,OZENKADNOOK,3413,GAZETTED LOCALITY
VIC2021,250185719,27/4/12,,PAARATTE,3268,GAZETTED LOCALITY
VIC2022,250185720,27/4/12,,PAINSWICK,3551,GAZETTED LOCALITY
VIC2023,250185721,12/5/18,,PAKENHAM,3810,GAZETTED LOCALITY
VIC2024,250185722,27/4/12,,PAKENHAM SOUTH,3810,GAZETTED LOCALITY
VIC2025,250185723,5/5/16,,PAKENHAM UPPER,3810,GAZETTED LOCALITY
VIC2026,250178863,27/4/12,,PANITYA,3512,GAZETTED LOCALITY
VIC2027,250185724,27/4/12,,PANMURE,3265,GAZETTED LOCALITY
VIC2028,250185725,27/4/12,,PANTON HILL,3759,GAZETTED LOCALITY
VIC2029,250178866,27/4/12,,PARADISE,3477,GAZETTED LOCALITY
VIC2030,250178867,27/4/12,,PARADISE BEACH,3851,GAZETTED LOCALITY
VIC2031,250185726,2/5/17,,PARAPARAP,3240,GAZETTED LOCALITY
VIC2032,250185727,2/2/17,,PARK ORCHARDS,3114,GAZETTED LOCALITY
VIC2033,250185728,27/4/12,,PARKDALE,3195,GAZETTED LOCALITY
250179826,250179826,7/11/13,,PARKINS REEF,,TOPOGRAPHIC LOCALITY
VIC2034,250185729,27/4/12,,PARKVILLE,3052,GAZETTED LOCALITY
VIC2035,250185730,25/1/16,,PARWAN,3340,GAZETTED LOCALITY
VIC2036,250178873,27/4/12,,PASCHENDALE,3315,GAZETTED LOCALITY
VIC2037,250185731,5/8/13,,PASCOE VALE,3044,GAZETTED LOCALITY
VIC2038,250185732,3/2/18,,PASCOE VALE SOUTH,3044,GAZETTED LOCALITY
VIC2039,250185733,27/4/12,,PASTORIA,3444,GAZETTED LOCALITY
VIC2040,250185734,3/2/18,,PASTORIA EAST,3444,GAZETTED LOCALITY
VIC2041,250185735,27/4/12,,PATCHEWOLLOCK,3491,GAZETTED LOCALITY
VIC2042,250185736,6/2/15,,PATHO,3564,GAZETTED LOCALITY
VIC2043,250185738,27/4/12,,PATTERSON LAKES,3197,GAZETTED LOCALITY
VIC2044,250185739,27/4/12,,PATYAH,3318,GAZETTED LOCALITY
VIC2045,250185740,27/4/12,,PAYNESVILLE,3880,GAZETTED LOCALITY
VIC2046,250185741,27/4/12,,PEARCEDALE,3912,GAZETTED LOCALITY
VIC2047,250178884,27/4/12,,PEARSONDALE,3851,GAZETTED LOCALITY
VIC2048,250185742,27/4/12,,PEECHELBA,3678,GAZETTED LOCALITY
VIC2049,250185743,27/4/12,,PEECHELBA EAST,3678,GAZETTED LOCALITY
VIC2050,250178887,27/4/12,,PELLUEBLA,3727,GAZETTED LOCALITY
VIC2051,250185744,25/1/16,,PENNYROYAL,3235,GAZETTED LOCALITY
VIC2052,250185745,27/4/12,,PENSHURST,3289,GAZETTED LOCALITY
VIC2053,250185746,8/8/16,,PENTAL ISLAND,3586,GAZETTED LOCALITY
VIC2054,250185747,25/1/16,,PENTLAND HILLS,3341,GAZETTED LOCALITY
VIC2055,250185748,27/4/12,,PERCYDALE,3478,GAZETTED LOCALITY
VIC2056,250185749,27/4/12,,PERONNE,3413,GAZETTED LOCALITY
VIC2057,250185750,27/4/12,,PERRY BRIDGE,3862,GAZETTED LOCALITY
VIC2058,250185751,27/4/12,,PETERBOROUGH,3270,GAZETTED LOCALITY
VIC2059,250185752,27/4/12,,PETTICOAT CREEK,3233,GAZETTED LOCALITY
VIC2060,250185753,27/4/12,,PHEASANT CREEK,3757,GAZETTED LOCALITY
VIC2061,250185754,29/10/12,,PIANGIL,3597,GAZETTED LOCALITY
VIC2062,250185755,8/11/16,,PICOLA,3639,GAZETTED LOCALITY
VIC2063,250178900,27/4/12,,PICOLA WEST,3639,GAZETTED LOCALITY
VIC2064,250185756,27/4/12,,PIEDMONT,3833,GAZETTED LOCALITY
VIC2065,250178902,27/4/12,,PIER MILAN,3533,GAZETTED LOCALITY
VIC2066,250185757,27/4/12,,PIGEON PONDS,3407,GAZETTED LOCALITY
VIC2067,250185758,27/4/12,,PIGGOREET,3351,GAZETTED LOCALITY
VIC2068,250178905,27/4/12,,PIMPINIO,3401,GAZETTED LOCALITY
VIC2069,250185759,31/1/14,,PINE GROVE,3573,GAZETTED LOCALITY
VIC2070,250185761,27/4/12,,PINE LODGE,3631,GAZETTED LOCALITY
VIC2071,250190399,29/10/12,,PINE MOUNTAIN,3709,GAZETTED LOCALITY
VIC2072,250178909,27/4/12,,PINE VIEW,3579,GAZETTED LOCALITY
VIC2073,250185762,27/4/12,,PIONEER BAY,3984,GAZETTED LOCALITY
VIC2074,250185763,27/4/12,,PIPERS CREEK,3444,GAZETTED LOCALITY
VIC2075,250185764,27/4/12,,PIRA,3585,GAZETTED LOCALITY
VIC2076,250185765,8/8/16,,PIRIES,3723,GAZETTED LOCALITY
VIC2077,250185766,27/4/12,,PIRRON YALLOCK,3249,GAZETTED LOCALITY
VIC2078,250185767,9/8/17,,PITFIELD,3351,GAZETTED LOCALITY
VIC2079,250185768,27/4/12,,PITTONG,3360,GAZETTED LOCALITY
VIC2080,250185769,1/11/17,,PLENTY,3090,GAZETTED LOCALITY
VIC2081,250185770,3/2/18,,PLUMPTON,3335,GAZETTED LOCALITY
VIC2082,250185771,31/10/13,,POINT COOK,3030,GAZETTED LOCALITY
VIC2083,250185772,5/5/16,,POINT LEO,3916,GAZETTED LOCALITY
VIC2084,250185773,5/8/13,,POINT LONSDALE,3225,GAZETTED LOCALITY
VIC2085,250185774,12/5/18,,POINT WILSON,3212,GAZETTED LOCALITY
VIC2086,250185775,27/4/12,,POLISBET,3585,GAZETTED LOCALITY
VIC2087,250185776,27/4/12,,POMBORNEIT,3260,GAZETTED LOCALITY
VIC2088,250185777,27/4/12,,POMBORNEIT EAST,3249,GAZETTED LOCALITY
VIC2089,250185778,27/4/12,,POMBORNEIT NORTH,3260,GAZETTED LOCALITY
VIC2090,250185779,27/4/12,,POMONAL,3381,GAZETTED LOCALITY
VIC2091,250185780,27/4/12,,POMPAPIEL,3571,GAZETTED LOCALITY
VIC2092,250185781,27/4/12,,POOLAIJELO,3312,GAZETTED LOCALITY
VIC2093,250185782,27/4/12,,POOTILLA,3352,GAZETTED LOCALITY
VIC2094,250185783,27/4/12,,POOWONG,3988,GAZETTED LOCALITY
VIC2095,250185784,27/4/12,,POOWONG EAST,3988,GAZETTED LOCALITY
VIC2096,250185785,27/4/12,,POOWONG NORTH,3988,GAZETTED LOCALITY
VIC2097,250185786,8/8/16,,PORCUPINE RIDGE,3461,GAZETTED LOCALITY
VIC2098,250185787,9/11/15,,POREPUNKAH,3740,GAZETTED LOCALITY
VIC2099,250185788,27/4/12,,PORT ALBERT,3971,GAZETTED LOCALITY
VIC2100,250185789,5/5/16,,PORT CAMPBELL,3269,GAZETTED LOCALITY
VIC2101,250185790,27/4/12,,PORT FAIRY,3284,GAZETTED LOCALITY
VIC2102,250185791,27/4/12,,PORT FRANKLIN,3964,GAZETTED LOCALITY
VIC2103,250185792,10/8/15,,PORT MELBOURNE,3207,GAZETTED LOCALITY
VIC2104,250185793,27/4/12,,PORT WELSHPOOL,3965,GAZETTED LOCALITY
VIC2105,250185794,27/4/12,,PORTARLINGTON,3223,GAZETTED LOCALITY
VIC2106,250185795,27/4/12,,PORTLAND,3305,GAZETTED LOCALITY
VIC2107,250185796,27/4/15,,PORTLAND NORTH,3305,GAZETTED LOCALITY
VIC2108,250185797,27/4/15,,PORTLAND WEST,3305,GAZETTED LOCALITY
VIC2109,250185798,2/8/14,,PORTSEA,3944,GAZETTED LOCALITY
VIC2110,250185799,27/4/12,,POUND CREEK,3996,GAZETTED LOCALITY
VIC2111,250185800,27/4/12,,POWELLTOWN,3797,GAZETTED LOCALITY
VIC2112,250185801,3/8/18,,POWERS CREEK,3312,GAZETTED LOCALITY
VIC2113,250178948,27/4/12,,POWLETT PLAINS,3517,GAZETTED LOCALITY
VIC2114,250185802,9/11/15,,PRAHRAN,3181,GAZETTED LOCALITY
VIC2115,250178950,8/11/16,,PRAIRIE,3572,GAZETTED LOCALITY
VIC2116,250190817,27/4/12,,PRANJIP,3666,GAZETTED LOCALITY
VIC2117,250185803,9/8/17,,PRESTON,3072,GAZETTED LOCALITY
VIC2118,250185804,27/4/12,,PRINCES HILL,3054,GAZETTED LOCALITY
VIC2119,250185805,27/4/12,,PRINCETOWN,3269,GAZETTED LOCALITY
VIC2120,250185806,27/4/12,,PUCKAPUNYAL,3662,GAZETTED LOCALITY
VIC2121,250185807,27/4/12,,PURA PURA,3271,GAZETTED LOCALITY
VIC2122,250185808,12/5/18,,PURDEET,3289,GAZETTED LOCALITY
VIC2123,250185809,27/4/12,,PURNIM,3278,GAZETTED LOCALITY
VIC2124,250185810,27/4/12,,PURNIM WEST,3278,GAZETTED LOCALITY
VIC2125,250185811,3/8/18,,PYALONG,3521,GAZETTED LOCALITY
VIC2126,250185812,27/4/12,,PYRAMID HILL,3575,GAZETTED LOCALITY
VIC2127,250185813,27/4/12,,QUAMBATOOK,3540,GAZETTED LOCALITY
VIC2128,250185814,27/4/12,,QUANDONG,3030,GAZETTED LOCALITY
VIC2129,250178963,27/4/12,,QUANTONG,3401,GAZETTED LOCALITY
VIC2130,250185815,27/4/12,,QUARRY HILL,3550,GAZETTED LOCALITY
VIC2131,250185816,5/8/13,,QUEENSCLIFF,3225,GAZETTED LOCALITY
VIC2132,250178966,27/4/12,,QUEENSFERRY,3984,GAZETTED LOCALITY
VIC2133,250185817,31/10/13,,RAGLAN,3373,GAZETTED LOCALITY
VIC2134,250185818,25/1/16,,RAINBOW,3424,GAZETTED LOCALITY
VIC2135,250185819,27/4/12,,RANCEBY,3951,GAZETTED LOCALITY
VIC2136,250185820,27/4/12,,RATHSCAR,3465,GAZETTED LOCALITY
VIC2137,250185821,27/4/12,,RATHSCAR WEST,3465,GAZETTED LOCALITY
VIC2138,250185822,27/4/12,,RAVENHALL,3023,GAZETTED LOCALITY
VIC2139,250185823,3/2/18,,RAVENSWOOD,3453,GAZETTED LOCALITY
VIC2140,250185824,3/2/18,,RAVENSWOOD SOUTH,3453,GAZETTED LOCALITY
VIC2141,250185825,12/5/18,,RAWSON,3825,GAZETTED LOCALITY
VIC2142,250185826,27/4/12,,RAYMOND ISLAND,3880,GAZETTED LOCALITY
